ANNEE,SEXE,AGE_CAT,CSP,AGGLOMERATION,DIPLOME,REGION,INTERNET,EQUIPEMENT,DIVERTISSEMENT,EMPLFORM,COMMUNICATION,ADMINISTRATIF,ACHATS,SECURITE,AGE
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Oui,,15
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,15
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,14
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,15
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,17
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Non,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,17
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,17
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,15
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,17
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Non,,16
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,12
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,15
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,17
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,15
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,15
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Non,,15
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,17
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Non,Non,Non,Non,Non,Non,Non,,14
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Non,,16
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,17
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,17
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,14
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Non,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,15
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,12
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Oui,Non,,16
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,16
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Oui,Non,Non,Non,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,12
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Non,Oui,Non,Non,Oui,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Non,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,13
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,14
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Non,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Non,,17
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,17
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,15
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,12
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,15
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,15
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,16
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Non,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,15
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Non,Non,,17
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,14
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Non,Oui,Non,Non,Non,Non,Non,,14
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,16
2018,Homme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,15
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,12
2018,Homme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,,,,,,12
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Non,Oui,Non,Non,Oui,Non,Non,,17
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,14
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Non,,12
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Non,,17
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Oui,Oui,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,17
2018,Femme,12-17 ans,Autre inactif,Communes rurales,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,14
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Oui,Oui,,16
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,16
2018,Femme,12-17 ans,Autre inactif,Agglomération parisienne,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,16
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,20 000 à 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Non,,12
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Oui,,13
2018,Femme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Non,Oui,Non,Oui,Oui,Oui,Oui,,17
2018,Homme,12-17 ans,Autre inactif,2 000 à 20 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,14
2018,Homme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Oui,Non,Non,,13
2018,Femme,12-17 ans,Autre inactif,Plus de 100 000 hab.,12-17 ans,,Oui,Oui,Non,Non,Non,Non,Oui,,12
2019,Femme,60-69 ans,Retraité,20 000 à 100 000 hab.,Non diplômé,,Oui,Oui,Non,,Non,Oui,Non,,67
2019,Femme,70 ans et plus,Retraité,Communes rurales,BEPC,,Non,Non,Non,,,,,,84
2019,Homme,25-39 ans,Ouvrier,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,,Oui,Non,Oui,,27
2019,Homme,25-39 ans,Cadre,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,,Oui,Oui,Oui,,32
2019,Femme,70 ans et plus,Retraité,Plus de 100 000 hab.,BEPC,,Oui,Oui,Non,,Oui,Oui,Oui,,71
2019,Femme,25-39 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Non,,Oui,Oui,Oui,,36
2019,Femme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,Non diplômé,,Non,Oui,Non,,,,,,51
2019,Femme,25-39 ans,Employé,Plus de 100 000 hab.,BEPC,,Oui,Oui,Oui,,Oui,Oui,Oui,,27
2019,Femme,18-24 ans,Employé,Plus de 100 000 hab.,Diplômé du supérieur,,Oui,Oui,Oui,,Oui,Non,Oui,,20
2019,Femme,18-24 ans,Autre inactif,20 000 à 100 000 hab.,BEPC,,Oui,Oui,Non,,Oui,Oui,Oui,,18
2019,Femme,70 ans et plus,Retraité,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,,,,,,73
2019,Homme,25-39 ans,Employé,2 000 à 20 000 hab.,BAC,,Oui,Oui,Oui,,Oui,Oui,Oui,,39
2019,Femme,60-69 ans,Retraité,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,,,,,,68
2019,Femme,40-59 ans,Personne au foyer,Plus de 100 000 hab.,BEPC,,Oui,Oui,Oui,,Non,Non,Non,,54
2019,Femme,25-39 ans,Employé,Plus de 100 000 hab.,BAC,,Oui,Oui,Oui,,Oui,Oui,Oui,,30
2019,Homme,70 ans et plus,Retraité,Plus de 100 000 hab.,Non diplômé,,Oui,Oui,Non,,,,,,72
2019,Femme,60-69 ans,Retraité,20 000 à 100 000 hab.,BAC,,Oui,Oui,Oui,,Oui,Oui,Oui,,63
2019,Homme,40-59 ans,Personne au foyer,Agglomération parisienne,BEPC,,Non,Oui,Non,,,,,,45
2019,Homme,18-24 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,,Oui,Oui,Oui,,24
2019,Homme,25-39 ans,Cadre,Agglomération parisienne,Diplômé du supérieur,,Oui,Oui,Non,,Oui,Oui,Oui,,26
2019,Homme,18-24 ans,Autre inactif,Agglomération parisienne,BEPC,,Non,Oui,Oui,,Oui,Oui,Oui,,19
2019,Femme,18-24 ans,Employé,Agglomération parisienne,BAC,,Oui,Oui,Oui,,Oui,Oui,Oui,,21
2019,Femme,25-39 ans,Personne au foyer,Plus de 100 000 hab.,BEPC,,Oui,Oui,Oui,,Oui,Oui,Oui,,33
2019,Homme,70 ans et plus,Retraité,2 000 à 20 000 hab.,BEPC,,Non,Oui,Non,,,,,,80
2019,Homme,60-69 ans,Retraité,2 000 à 20 000 hab.,BEPC,,Oui,Oui,Oui,,Non,Non,Non,,67
2019,Homme,40-59 ans,Cadre,2 000 à 20 000 hab.,Diplômé du supérieur,,Oui,Oui,Oui,,Non,Non,Oui,,59
2019,Femme,25-39 ans,Employé,2 000 à 20 000 hab.,Diplômé du supérieur,,Non,Oui,Oui,,Oui,Oui,Oui,,34
